"Pokemon","Fast Move","Charged Move","DPS","TDO","DPS^3*TDO","CP"
"Shadow Golbat","Bite","Frustration","2.858","53.5","1.2","1976"
"Shadow Golbat","Wing Attack","Frustration","2.858","53.5","1.2","1976"
"Shadow Quagsire","Water Gun","Frustration","2.725","57.5","1.2","1992"
"Shadow Quagsire","Mud Shot","Frustration","2.725","57.5","1.2","1992"
"Shadow Hypno","Confusion","Frustration","2.606","66.8","1.2","2090"
"Shadow Hypno","Zen Headbutt","Frustration","2.606","66.8","1.2","2090"
"Shadow Weedle","Bug Bite","Struggle","3.864","19.6","1.1","456"
"Shadow Grotle","Bite","Frustration","2.799","50.1","1.1","1890"
"Shadow Grotle","Razor Leaf","Frustration","2.799","50.1","1.1","1890"
"Shadow Probopass","Rock Throw","Frustration","2.473","70.5","1.1","2080"
"Shadow Probopass","Spark","Frustration","2.473","70.5","1.1","2080"
"Shadow Dragonair","Dragon Breath","Frustration","2.888","42.8","1","1780"
"Shadow Dragonair","Iron Tail","Frustration","2.888","42.8","1","1780"
"Shadow Marshtomp","Water Gun","Frustration","2.784","44.6","1","1776"
"Shadow Marshtomp","Mud Shot","Frustration","2.784","44.6","1","1776"
"Shadow Weedle","Poison Sting","Struggle","3.665","18.6","0.9","456"
"Shadow Anorith","Scratch","Frustration","3.08","29.3","0.9","1529"
"Shadow Anorith","Struggle Bug","Frustration","3.08","29.3","0.9","1529"
"Shadow Teddiursa","Scratch","Frustration","3.042","32.3","0.9","1328"
"Shadow Teddiursa","Lick","Frustration","3.042","32.3","0.9","1328"
"Shadow Weepinbell","Acid","Frustration","3.021","33.3","0.9","1611"
"Shadow Weepinbell","Bullet Seed","Frustration","3.021","33.3","0.9","1611"
"Shadow Weepinbell","Razor Leaf","Frustration","3.021","33.3","0.9","1611"
"Shadow Aipom","Scratch","Frustration","2.935","34.7","0.9","1348"
"Shadow Aipom","Astonish","Frustration","2.935","34.7","0.9","1348"
"Shadow Pupitar","Bite","Frustration","2.769","44.3","0.9","1766"
"Shadow Pupitar","Rock Smash","Frustration","2.769","44.3","0.9","1766"
"Shadow Marowak","Mud Slap","Frustration","2.606","51.5","0.9","1835"
"Shadow Marowak","Rock Smash","Frustration","2.606","51.5","0.9","1835"
"Shadow Gligar","Fury Cutter","Frustration","2.591","53.1","0.9","1857"
"Shadow Gligar","Wing Attack","Frustration","2.591","53.1","0.9","1857"
"Shadow Shuckle","Rock Throw","Stone Edge","2.49","59.2","0.9","405"
"Shadow Abra","Zen Headbutt","Frustration","3.362","20.4","0.8","1342"
"Shadow Abra","Charge Beam","Frustration","3.362","20.4","0.8","1342"
"Shadow Dugtrio","Mud Slap","Frustration","2.947","32.4","0.8","1567"
"Shadow Dugtrio","Sucker Punch","Frustration","2.947","32.4","0.8","1567"
"Shadow Charmeleon","Ember","Frustration","2.814","38.1","0.8","1653"
"Shadow Charmeleon","Fire Fang","Frustration","2.814","38.1","0.8","1653"
"Shadow Charmeleon","Scratch","Frustration","2.814","38.1","0.8","1653"
"Shadow Mawile","Bite","Frustration","2.769","38","0.8","1634"
"Shadow Mawile","Astonish","Frustration","2.769","38","0.8","1634"
"Shadow Mawile","Fire Fang","Frustration","2.769","38","0.8","1634"
"Shadow Mawile","Ice Fang","Frustration","2.769","38","0.8","1634"
"Shadow Gloom","Acid","Frustration","2.739","40.7","0.8","1681"
"Shadow Gloom","Razor Leaf","Frustration","2.739","40.7","0.8","1681"
"Shadow Ivysaur","Razor Leaf","Frustration","2.71","42.1","0.8","1699"
"Shadow Ivysaur","Vine Whip","Frustration","2.71","42.1","0.8","1699"
"Shadow Metang","Metal Claw","Frustration","2.517","47.3","0.8","1721"
"Shadow Metang","Zen Headbutt","Frustration","2.517","47.3","0.8","1721"
"Shadow Shuckle","Rock Throw","Rock Blast","2.393","56.9","0.8","405"
"Shadow Kakuna","Bug Bite","Struggle","3.103","23.1","0.7","432"
"Shadow Omanyte","Mud Shot","Frustration","2.769","33.9","0.7","1544"
"Shadow Omanyte","Water Gun","Frustration","2.769","33.9","0.7","1544"
"Shadow Sealeo","Water Gun","Frustration","2.502","47.2","0.7","1714"
"Shadow Sealeo","Powder Snow","Frustration","2.502","47.2","0.7","1714"
"Shadow Magnemite","Spark","Frustration","2.917","24.8","0.6","1362"
"Shadow Magnemite","Thunder Shock","Frustration","2.917","24.8","0.6","1362"
"Shadow Flaaffy","Tackle","Frustration","2.621","35.1","0.6","1521"
"Shadow Flaaffy","Charge Beam","Frustration","2.621","35.1","0.6","1521"
"Shadow Sableye","Shadow Claw","Frustration","2.562","34","0.6","1476"
"Shadow Sableye","Feint Attack","Frustration","2.562","34","0.6","1476"
"Shadow Dusclops","Hex","Frustration","2.31","44.9","0.6","1591"
"Shadow Dusclops","Feint Attack","Frustration","2.31","44.9","0.6","1591"
"Shadow Shuckle","Rock Throw","Gyro Ball","2.209","52.5","0.6","405"
"Shadow Snorlax","Yawn","Frustration","1.984","72.8","0.6","3225"
"Shadow Kakuna","Poison Sting","Struggle","2.928","21.8","0.5","432"
"Shadow Trapinch","Struggle Bug","Frustration","2.873","22.1","0.5","1274"
"Shadow Trapinch","Mud Shot","Frustration","2.873","22.1","0.5","1274"
"Shadow Cacnea","Sucker Punch","Frustration","2.784","21.8","0.5","1242"
"Shadow Cacnea","Poison Sting","Frustration","2.784","21.8","0.5","1242"
"Shadow Kabuto","Mud Shot","Frustration","2.665","28","0.5","1370"
"Shadow Kabuto","Scratch","Frustration","2.665","28","0.5","1370"
"Shadow Nidorino","Poison Sting","Frustration","2.502","31.2","0.5","1393"
"Shadow Nidorino","Poison Jab","Frustration","2.502","31.2","0.5","1393"
"Shadow Grimer","Mud Slap","Frustration","2.473","30.8","0.5","1374"
"Shadow Grimer","Poison Jab","Frustration","2.473","30.8","0.5","1374"
"Shadow Poliwhirl","Bubble","Frustration","2.399","34.1","0.5","1419"
"Shadow Poliwhirl","Mud Shot","Frustration","2.399","34.1","0.5","1419"
"Shadow Wartortle","Bite","Frustration","2.339","38.6","0.5","1488"
"Shadow Wartortle","Water Gun","Frustration","2.339","38.6","0.5","1488"
"Shadow Jumpluff","Infestation","Frustration","2.221","49.8","0.5","1636"
"Shadow Jumpluff","Bullet Seed","Frustration","2.221","49.8","0.5","1636"
"Shadow Carvanha","Bite","Frustration","3.006","13.4","0.4","1020"
"Shadow Carvanha","Snarl","Frustration","3.006","13.4","0.4","1020"
"Shadow Houndour","Feint Attack","Frustration","2.725","22.1","0.4","1234"
"Shadow Houndour","Ember","Frustration","2.725","22.1","0.4","1234"
"Shadow Machop","Karate Chop","Frustration","2.502","26.2","0.4","1278"
"Shadow Machop","Rock Smash","Frustration","2.502","26.2","0.4","1278"
"Shadow Machop","Low Kick","Frustration","2.502","26.2","0.4","1278"
"Shadow Growlithe","Bite","Frustration","2.488","25","0.4","1243"
"Shadow Growlithe","Ember","Frustration","2.488","25","0.4","1243"
"Shadow Nuzleaf","Razor Leaf","Frustration","2.458","24.7","0.4","1227"
"Shadow Nuzleaf","Feint Attack","Frustration","2.458","24.7","0.4","1227"
"Shadow Vibrava","Dragon Breath","Frustration","2.458","24.6","0.4","1225"
"Shadow Vibrava","Mud Shot","Frustration","2.458","24.6","0.4","1225"
"Shadow Oddish","Acid","Frustration","2.413","25.3","0.4","1228"
"Shadow Oddish","Razor Leaf","Frustration","2.413","25.3","0.4","1228"
"Shadow Sandshrew","Mud Shot","Frustration","2.339","27.8","0.4","1261"
"Shadow Sandshrew","Scratch","Frustration","2.339","27.8","0.4","1261"
"Shadow Aron","Metal Claw","Frustration","2.265","31.1","0.4","1307"
"Shadow Aron","Tackle","Frustration","2.265","31.1","0.4","1307"
"Shadow Shuckle","Struggle Bug","Rock Blast","2.083","49.5","0.4","405"
"Shadow Shuckle","Struggle Bug","Stone Edge","2.068","49.1","0.4","405"
"Shadow Bellsprout","Acid","Frustration","2.532","16.9","0.3","1033"
"Shadow Bellsprout","Vine Whip","Frustration","2.532","16.9","0.3","1033"
"Shadow Shuppet","Feint Attack","Frustration","2.517","16.5","0.3","1018"
"Shadow Shuppet","Astonish","Frustration","2.517","16.5","0.3","1018"
"Shadow Bagon","Bite","Frustration","2.458","22","0.3","1156"
"Shadow Bagon","Ember","Frustration","2.458","22","0.3","1156"
"Shadow Delibird","Ice Shard","Frustration","2.369","20.6","0.3","1094"
"Shadow Delibird","Quick Attack","Frustration","2.369","20.6","0.3","1094"
"Shadow Mudkip","Tackle","Frustration","2.339","22.2","0.3","1128"
"Shadow Mudkip","Water Gun","Frustration","2.339","22.2","0.3","1128"
"Shadow Psyduck","Water Gun","Frustration","2.28","22","0.3","1106"
"Shadow Psyduck","Zen Headbutt","Frustration","2.28","22","0.3","1106"
"Shadow Stunky","Scratch","Frustration","2.265","24.1","0.3","1151"
"Shadow Stunky","Bite","Frustration","2.265","24.1","0.3","1151"
"Shadow Koffing","Tackle","Frustration","2.236","27.2","0.3","1214"
"Shadow Koffing","Infestation","Frustration","2.236","27.2","0.3","1214"
"Shadow Koffing","Acid","Frustration","2.236","27.2","0.3","1214"
"Shadow Turtwig","Tackle","Frustration","2.236","26","0.3","1187"
"Shadow Turtwig","Razor Leaf","Frustration","2.236","26","0.3","1187"
"Shadow Bulbasaur","Tackle","Frustration","2.221","23.1","0.3","1115"
"Shadow Bulbasaur","Vine Whip","Frustration","2.221","23.1","0.3","1115"
"Shadow Nidorina","Bite","Frustration","2.206","32.2","0.3","1309"
"Shadow Nidorina","Poison Sting","Frustration","2.206","32.2","0.3","1309"
"Shadow Snover","Powder Snow","Frustration","2.176","25.7","0.3","1159"
"Shadow Snover","Ice Shard","Frustration","2.176","25.7","0.3","1159"
"Shadow Slowpoke","Confusion","Frustration","2.087","30.3","0.3","1226"
"Shadow Slowpoke","Water Gun","Frustration","2.087","30.3","0.3","1226"
"Shadow Lileep","Acid","Frustration","2.028","34.8","0.3","1291"
"Shadow Lileep","Infestation","Frustration","2.028","34.8","0.3","1291"
"Shadow Lileep","Bullet Seed","Frustration","2.028","34.8","0.3","1291"
"Shadow Shuckle","Struggle Bug","Gyro Ball","1.872","44.5","0.3","405"
"Shadow Rattata","Tackle","Frustration","2.348","13.5","0.2","734"
"Shadow Rattata","Quick Attack","Frustration","2.348","13.5","0.2","734"
"Shadow Dratini","Dragon Breath","Frustration","2.236","18.6","0.2","1004"
"Shadow Dratini","Iron Tail","Frustration","2.236","18.6","0.2","1004"
"Shadow Delibird","Present","Frustration","2.224","19.3","0.2","1094"
"Shadow Kirlia","Confusion","Frustration","2.206","17.5","0.2","966"
"Shadow Kirlia","Charge Beam","Frustration","2.206","17.5","0.2","966"
"Shadow Charmander","Ember","Frustration","2.191","18.2","0.2","980"
"Shadow Charmander","Scratch","Frustration","2.191","18.2","0.2","980"
"Shadow Shellder","Tackle","Frustration","2.191","22.1","0.2","1080"
"Shadow Shellder","Ice Shard","Frustration","2.191","22.1","0.2","1080"
"Shadow Larvitar","Bite","Frustration","2.176","20.7","0.2","1040"
"Shadow Larvitar","Rock Smash","Frustration","2.176","20.7","0.2","1040"
"Shadow Mareep","Tackle","Frustration","2.162","18.9","0.2","991"
"Shadow Mareep","Thunder Shock","Frustration","2.162","18.9","0.2","991"
"Shadow Meowth","Bite","Frustration","2.153","15.6","0.2","748"
"Shadow Meowth","Scratch","Frustration","2.153","15.6","0.2","748"
"Shadow Ekans","Acid","Frustration","2.102","17.2","0.2","927"
"Shadow Ekans","Poison Sting","Frustration","2.102","17.2","0.2","927"
"Shadow Pineco","Tackle","Frustration","2.073","25","0.2","1108"
"Shadow Pineco","Bug Bite","Frustration","2.073","25","0.2","1108"
"Shadow Exeggcute","Confusion","Frustration","2.058","28.3","0.2","1175"
"Shadow Exeggcute","Bullet Seed","Frustration","2.058","28.3","0.2","1175"
"Shadow Venonat","Bug Bite","Frustration","1.954","22.1","0.2","1004"
"Shadow Venonat","Confusion","Frustration","1.954","22.1","0.2","1004"
"Shadow Drowzee","Confusion","Frustration","1.791","26.6","0.2","1040"
"Shadow Drowzee","Pound","Frustration","1.791","26.6","0.2","1040"
"Shadow Diglett","Mud Slap","Frustration","2.087","9.2","0.1","676"
"Shadow Diglett","Scratch","Frustration","2.087","9.2","0.1","676"
"Shadow Diglett","Mud Shot","Frustration","2.087","9.2","0.1","676"
"Shadow Nidoran♂","Peck","Frustration","2.028","15.5","0.1","860"
"Shadow Nidoran♂","Poison Sting","Frustration","2.028","15.5","0.1","860"
"Shadow Poliwag","Bubble","Frustration","1.969","14.9","0.1","829"
"Shadow Poliwag","Mud Shot","Frustration","1.969","14.9","0.1","829"
"Shadow Beldum","Take Down","Frustration","1.895","21.7","0.1","976"
"Shadow Vulpix","Ember","Frustration","1.895","17.8","0.1","883"
"Shadow Vulpix","Quick Attack","Frustration","1.895","17.8","0.1","883"
"Shadow Spheal","Rock Smash","Frustration","1.88","21.3","0.1","962"
"Shadow Spheal","Water Gun","Frustration","1.88","21.3","0.1","962"
"Shadow Squirtle","Tackle","Frustration","1.865","20.8","0.1","946"
"Shadow Squirtle","Bubble","Frustration","1.865","20.8","0.1","946"
"Shadow Skiploom","Tackle","Frustration","1.821","22.9","0.1","976"
"Shadow Skiploom","Bullet Seed","Frustration","1.821","22.9","0.1","976"
"Shadow Cubone","Mud Slap","Frustration","1.806","25.2","0.1","1019"
"Shadow Cubone","Rock Smash","Frustration","1.806","25.2","0.1","1019"
"Shadow Swinub","Tackle","Frustration","1.806","13.3","0.1","741"
"Shadow Swinub","Powder Snow","Frustration","1.806","13.3","0.1","741"
"Shadow Nidoran♀","Bite","Frustration","1.747","16.9","0.1","816"
"Shadow Nidoran♀","Poison Sting","Frustration","1.747","16.9","0.1","816"
"Shadow Zubat","Bite","Frustration","1.702","11.7","0.1","667"
"Shadow Zubat","Quick Attack","Frustration","1.702","11.7","0.1","667"
"Shadow Nosepass","Rock Throw","Frustration","1.687","26.3","0.1","993"
"Shadow Nosepass","Spark","Frustration","1.687","26.3","0.1","993"
"Shadow Duskull","Hex","Frustration","1.51","15.5","0.1","706"
"Shadow Duskull","Astonish","Frustration","1.51","15.5","0.1","706"
"Shadow Wobbuffet","Counter","Frustration","1.361","37.8","0.1","1026"
"Shadow Wobbuffet","Charm","Frustration","1.361","37.8","0.1","1026"
"Shadow Ralts","Confusion","Frustration","1.643","8","0","539"
"Shadow Ralts","Charge Beam","Frustration","1.643","8","0","539"
"Shadow Seedot","Quick Attack","Frustration","1.524","10.9","0","598"
"Shadow Seedot","Bullet Seed","Frustration","1.524","10.9","0","598"
"Shadow Hoppip","Tackle","Frustration","1.465","11.6","0","600"
"Shadow Hoppip","Bullet Seed","Frustration","1.465","11.6","0","600"
"Shadow Weedle","Bug Bite","Frustration","1.406","7.1","0","456"
"Shadow Weedle","Poison Sting","Frustration","1.406","7.1","0","456"
"Shadow Magikarp","Splash","Struggle","1.336","7.7","0","274"
"Shadow Kakuna","Bug Bite","Frustration","1.154","8.6","0","432"
"Shadow Kakuna","Poison Sting","Frustration","1.154","8.6","0","432"
"Shadow Wobbuffet","Splash","Frustration","0.91","25.3","0","1026"
"Shadow Shuckle","Struggle Bug","Frustration","0.724","17.2","0","405"
"Shadow Shuckle","Rock Throw","Frustration","0.724","17.2","0","405"
"Shadow Magikarp","Splash","Frustration","0.591","3.4","0","274"
